#	B	C	C1	C2	C3	D	D1	D2	D3	D4	E	E1	E2	E3	E4	E5
h102	1	0.867114597	0.923852131	0.963792438	0.871593874	0.883911906	0.917506523	0.948114928	0.885404971	0.898469535	0.824934693	0.841732001	0.88652477	0.856662897	0.848824142	0.904068692
h103	0.561672196	0.887417257	0.986754956	0.887831156	0.922599319	0.59312912	0.551738435	0.430877483	0.704056311	0.796357633	0.817466852	0.810430476	0.935430465	0.883278175	0.935430465	1
h104	1	0.860678955	0.920438488	0.959335244	0.879066456	0.892149959	0.976308347	0.971357871	0.912659137	0.831329549	0.807637896	0.838048101	0.880834533	0.870226306	0.887199407	0.86562943
h105	1	0.723048348	0.767658018	0.822180888	0.765799251	0.830235455	0.934944229	0.441140029	0.916356895	0.928748428	0.699504347	0.736059449	0.779429985	0.811028487	0.747211917	0.713754648
h106	0.388206372	0.873464378	0.958230907	1	0.907862407	0.119164616	0.230958219	0.300982789	0.208845196	0.120393119	0.781326786	0.812039317	0.858722318	0.884520873	0.836609328	0.820638791
h107	1	0.850340106	0.903525051	0.963821861	0.869820648	0.746134809	0.930426665	0.411564608	0.864873176	0.840136022	0.80024738	0.859307355	0.895176219	0.860234981	0.864563968	0.877241787
h108	0.000416493	0	0	0	0.000832986	0.938983773	0.978342328	0.93044565	0.957934202	0.960016627	0.959391899	0.935651803	0.975843418	1	0.916284889	0.975843418
h109	0.002167434	0	0	0.002709293	0.001354646	0.918721213	0.833920355	0.873746947	0.959360577	0.99864538	0.845299339	0.778921666	0.83906797	1	0.819290165	0.97561637
h110	0.000213386	0	0.000213386	0.007468496	0.000640157	0.845433798	0.79806219	0.790807035	0.902621139	0.972184881	0.846714087	0.801263004	0.836898355	0.980080088	0.813639314	0.939963634
h111	0.005165289	0	0.002410468	0.002410468	0.000688705	0.908746543	0.930785129	0.9352617	0.971418693	0.971418693	0.863980679	0.845385701	0.887052303	1	0.831267221	0.965564737
h112	0.074160586	0.025109488	0.020437955	0.030072992	0.029197081	0.895182436	0.946861274	1	0.929635016	0.901897824	0.817810226	0.852262742	0.884963468	0.915328472	0.814598547	0.864817495
